TitleLogo_Enter#0,"""กดเพื่อเริ่มเกม"""
CharaSelectMenu_DeleteConfirm_v#0,"""<yellow>คำเตือนเกี่ยวกับการลบตัวละคร<c><br>-เมื่อเริ่มดำเนินการขอลบตัวละครแล้ว<br> ข้อมูลตัวละครนั้นๆ จะถูกลบหลังจากเวลาผ่านไปครบ 24 ชั่วโมง<br> ในระหว่างที่ตัวละครยังไม่ถูกลบ <yellow>ผู้เล่นสามารถขอยกเลิกการลบได้<c><br> โดยหลังจากขอยกเลิกแล้วหากต้องการขอลบตัวละครอีกครั้ง <br> เวลาจะกลับไปเริ่มนับใหม่ทั้งหมด<br><br> <yellow>*โปรดตรวจสอบตารางการปิดปรับปรุงเซิร์ฟเวอร์ให้แน่ใจ<br> เพราะหากระหว่างการขอลบตัวละครเป็นเวลาตรงกับกำหนดการปิดปรับปรุงเซิร์ฟเวอร์<br> ผู้เล่นจะไม่สามารถเข้าเกมมาเพื่อทำการยกเลิกการลบตัวละครได้<c><br><br>- ท่านจะไม่ได้รับ <yellow>[Create Character Pass]<c> คืนเมื่อลบตัวละครไป<br> การสร้างตัวละครใหม่หลังจากลบตัวละครเก่าไปแล้วท่านจำเป็นจะต้องซื้อ <br> [Create Character Pass]  ใหม่อีกครั้ง กรุณาระมัดระวังในการลบตัวละครด้วย<br> ทว่าในกรณีที่ตัวละครของท่านเป็น 0 ท่านไม่จำเป็นต้องมี<br> [Create Character Pass] ในการสร้างตัวละคร<br><br>- <yellow>ไอเทมที่ตัวละครและ Support Partner ครอบครองอยู่ทั้งหมด<c><br> (รวมถึงไอเทมที่ซื้อด้วย AC) และ <yellow>Character-Dependent Expansions<c> ที่ซื้อไว้<br> เมื่อทำการลบตัวละครก็จะหายตามไปด้วย<br><br><yellow>หากต้องการยืนยันการลบตัวละคร<br>โปรดกด<c> <%TabBack><%TabForward> <yellow>ค้างไว้และเลือกที่ [ตกลง]<c>"""
CharaSelectMenu_Empty#0,"""สร้างตัวละครใหม่"""
CharaSelectItem_Name#0,"""ชื่อตัวละคร"""
CharaSelectItem_Class#0,"""Class"""
CharaSelectItem_PlayTime#0,"""ระยะเวลาเล่น"""
CharaSelectItem_PlayLimit#0,"""-"""
CharaDeleteTitle#0,"""ยืนยันการลบตัวละคร"""
CharaSelectItem_MobileText_Vita#0,"""เชื่อมต่อตัวละครกับ [PSO2 es]"""
CharaSelectItem_MobileText#0,"""[Phantasy Star Online2 es] <br>เชื่อมต่อตัวละคร"""
CharaDeleteTime#0,"""เวลาที่เหลือในการลบ"""
CharaDeleteCancelTitle#0,"""ยกเลิกการลบตัวละคร"""
CharaSelectMenu_DeleteCancel#0,"""<yellow>[ยกเลิกการลบตัวละคร]<c><br><br>-เมื่อทำการยกเลิกการลบตัวละคร เวลาจะกลับไปเริ่มนับใหม่ทั้งหมด<br><br><red>เวลาที่เหลือในการลบ: $(0)<c><br><br><yellow>ถ้าต้องการยืนยันการยกเลิกการลบตัวละคร โปรดกด Ctrl ค้างไว้และเลือกที่ [ตกลง]<c>"""
CharaSelectMenu_DeleteCancel_v#0,"""<yellow>[ยกเลิกการลบตัวละคร]<c><br>-เมื่อทำการยกเลิกการลบตัวละคร เวลาจะกลับไปเริ่มนับใหม่ทั้งหมด<br><br><red>เวลาที่เหลือในการลบ: $(0)<c><br><br><yellow>หากต้องการยืนยันการยกเลิกการลบตัวละคร<br>โปรดกด<c> <%TabBack><%TabForward> <yellow>ค้างไว้และเลือกที่ [ตกลง]<c>"""
CharaSelectMenu_DeleteCancel_f#0,"""การขอยกเลิกการลบตัวละครล้มเหลว<br><br>ตัวละครถูกลบไปเรียบร้อยแล้ว"""
CharaSelectMenu_Decide#1,"""ゲーム開始"""
CharaSelectMenu_Create#1,"""新規作成"""
CharaSelectMenu_Delete#1,"""キャラクターの削除"""
CharaSelectMenu_Setting#1,"""各種手続き"""
CharaSelectMenu_Send#1,"""決定"""
CharaSelectMenu_Cancel#1,"""キャンセル"""
CharaSelectMenu_Back#1,"""戻る"""
CharaSelectMenu_Transport#1,"""キャラクターのシップ移動"""
CharaSelectMenu_ChangeName#1,"""キャラクター名変更"""
CharaSelectMenu_DeleteRequest#1,"""<yellow>キャラクター削除申請中<c>"""
CharaSelectMenu_DeleteConfirm#1,"""<yellow>【キャラクターの削除に関するご注意】<c><br><br>・本操作を行うことでキャラクター削除申請を行い、<br>\u3000削除申請から24時間後にキャラクターは削除されます。<br>\u3000削除完了までであれば<yellow>削除申請キャンセル<c>が可能で<br>\u3000待機時間がリセットされ、削除申請を取り下げることができます。<br><br>\u3000<yellow>※定期、臨時メンテナンス中は削除申請の<br>\u3000\u3000\u3000キャンセルが行えませんので、ご注意ください。<c><br><br>・キャラクターを削除しても、「キャラクター作成権」は戻りません。<br>\u3000削除後に新規作成するには、再度「キャラクター作成権」を<br>\u3000ACでご購入頂く必要がありますので、ご注意ください。<br>\u3000キャラクター数が0体もしくは1体の場合には<br>\u3000「キャラクター作成権」は必要ありません。<br><br>・そのキャラクターとサポートパートナーの<br>\u3000<yellow>所持品<c>（ACでご購入頂いた未使用のアイテムを含む）や、<br>\u3000ACでご購入頂いた<yellow>キャラクター依存の拡張機能<c>は、失われます。<br><br><yellow>キャラクター削除申請を行う場合は、キーボードの<br>[Ctrl]キーを押しながら、「はい」ボタンを押してください。<c>"""
CharaSelectMenu_DeleteConfirm_v#1,"""<yellow>【キャラクターの削除に関するご注意】<c><br>・本操作を行うことでキャラクター削除申請を行い、<br>\u3000削除申請から24時間後にキャラクターは削除されます。<br>\u3000削除完了までであれば<yellow>削除申請キャンセル<c>が可能で<br>\u3000待機時間がリセットされ、削除申請を取り下げることができます。<br><br>\u3000<yellow>※定期、臨時メンテナンス中は削除申請の<br>\u3000\u3000\u3000キャンセルが行えませんので、ご注意ください。<c><br><br>・キャラクターを削除しても、「キャラクター作成権」は戻りません。<br>\u3000削除後に新規作成するには、再度「キャラクター作成権」を<br>\u3000ACでご購入頂く必要がありますので、ご注意ください。<br>\u3000キャラクター数が0体もしくは1体の場合には<br>\u3000「キャラクター作成権」は必要ありません。<br><br>・そのキャラクターとサポートパートナーの<br>\u3000<yellow>所持品<c>（ACでご購入頂いた未使用のアイテムを含む）や、<br>\u3000ACでご購入頂いた<yellow>キャラクター依存の拡張機能<c>は、失われます。<br><br><yellow>キャラクター削除申請を行う場合は、<c><br><%TabBack><%TabForward><yellow>ボタンを同時に押しながら、「はい」を選択してください。<c>"""
CharaSelectMenu_Empty#1,"""キャラクターの新規作成"""
CharaSelectItem_Name#1,"""キャラクター名"""
CharaSelectItem_Class#1,"""クラス"""
CharaSelectItem_PlayTime#1,"""プレイ時間"""
CharaSelectItem_PlayLimit#1,"""-"""
CharaDeleteTitle#1,"""キャラクターの削除確認"""
CharaSelectItem_MobileText_Vita#1,"""『PSO2es』連動キャラクター"""
CharaSelectItem_MobileText#1,"""『ファンタシースターオンライン2 es』<br>連動キャラクター"""
CharaDeleteTime#1,"""削除完了時間"""
CharaDeleteCancelTitle#1,"""キャラクター削除申請キャンセル"""
CharaSelectMenu_DeleteCancel#1,"""<yellow>【キャラクター削除申請をキャンセル】<c><br><br>・キャラクター削除申請をキャンセルすると<br>\u3000削除完了までの待機時間がリセットされ、<br>\u3000削除申請を取り下げることができます。<br><br><red>削除完了時間：$(0)<c><br><br><yellow>キャラクター削除申請をキャンセルする場合は、<br>キーボードの[Ctrl]キーを押しながら、<br>「はい」ボタンを押してください。<c>"""
CharaSelectMenu_DeleteCancel_v#1,"""<yellow>【キャラクター削除申請をキャンセル】<c><br>・キャラクター削除申請をキャンセルすると<br>\u3000削除完了までの待機時間がリセットされ、<br>\u3000削除申請を取り下げることが出来ます。<br><br><red>削除完了時間：$(0)<c><br><br><yellow>キャラクター削除申請をキャンセルする場合は、<c><br><%TabBack><%TabForward><yellow>ボタンを同時に押しながら、「はい」を選択してください。<c>"""
CharaSelectMenu_DeleteCancel_f#1,"""キャラクター削除申請のキャンセルに失敗しました。<br><br>キャラクター削除が完了しています。"""
CharaSelectMenu_Decide#2,"""เริ่มเกมด้วยตัวละครนี้"""
CharaSelectMenu_Create#2,"""เริ่มสร้างตัวละครใหม่"""
CharaSelectMenu_Delete#2,"""ลบตัวละครนี้"""
CharaSelectMenu_Cancel#2,"""ย้อนกลับไปเมนูก่อนหน้า"""
CharaSelectMenu_ChangeName#2,"""เปลี่ยนชื่อตัวละคร"""
CharaSelectMenu_Decide#3,"""このキャラクターでゲームをプレイします"""
CharaSelectMenu_Create#3,"""新しくキャラクターを作成します"""
CharaSelectMenu_Delete#3,"""このキャラクターを削除します"""
CharaSelectMenu_Cancel#3,"""前のメニューに戻ります"""
CharaSelectMenu_ChangeName#3,"""キャラクター名を変更します"""
CharaNumMax#0,"""จำนวนตัวละครของท่านเต็มแล้ว <br>ในกรณีที่ต้องการสร้างตัวละครใหม่<br>ต้องลบตัวละครเก่าก่อนจึงจะสร้างได้"""
