YesText#0,"""ใช่"""
st_020650_date#0,"""A.P.238/7/7/10:20"""
st_020660_title#0,"""From Now, The Pillar Come into Balance"""
st_020660_date#0,"""A.P.238/7/7/11:00"""
st_020670_title#0,"""Who is The True Enemy?"""
st_020670_date#0,"""A.P.238/7/7/11:30"""
st_020700_title#0,"""Moment of Truth"""
st_020700_date#0,"""A.P.238/7/7"""
st_020710_title#0,"""Invitation to The End"""
st_020710_date#0,"""A.P.238/7/7/12:00"""
st_020720_title#0,"""Xion Begins"""
st_020720_date#0,"""A.P.238/7/7/12:20"""
st_020740_title#0,"""Broken, Tiny Theodor"""
st_020740_date#0,"""A.P.238/7/7/13:00"""
st_020750_title#0,"""Not Fake Reunion"""
st_020750_date#0,"""A.P.238/7/7/13:30"""
st_020760_title#0,"""Only One Way"""
st_020760_date#0,"""A.P.238/7/7/14:00"""
st_020770_title#0,"""Elegy For the Vanquished"""
st_020770_date#0,"""A.P.238/7/7/15:00"""
st_020780_title#0,"""We'll Accomplish Our Task!"""
st_020780_date#0,"""A.P.238/7/7/15:00"""
st_020790_title#0,"""Paean For The Leader of The Mad Primates"""
st_020790_date#0,"""A.P.238/7/7/15:10"""
st_020800_title#0,"""The End of Xion"""
st_020800_date#0,"""A.P.238/7/7/15:30"""
st_020801_title#0,"""Leaving The Gates of Loss"""
st_020801_date#0,"""A.P.238/7/7"""
st_020990_title#0,"""The End of Endless Arrogance"""
st_020990_date#0,"""A.P.238/7/7"""
ra_020050_title#1,"""１６枚目の受け渡し"""
ra_020050_date#1,"""A.P.238/6/29"""
ra_020500_title#1,"""つかめない情報"""
ra_020500_date#1,"""A.P.238/7/1"""
ra_020510_title#1,"""情報封鎖の経緯"""
ra_020510_date#1,"""A.P.238/7/2"""
ra_020520_title#1,"""言えることと言えないこと"""
ra_020520_date#1,"""A.P.238/7/3"""
st_020510_title#1,"""自覚的な歴史改変"""
st_020510_date#1,"""A.P.238/3/31/12:40"""
st_020520_title#1,"""ダーカーのせいにする"""
st_020520_date#1,"""A.P.238/3/31/13:00"""
st_020530_title#1,"""帰還してはならない"""
st_020530_date#1,"""A.P.238/3/31/13:30"""
st_020540_title#1,"""人はすごい"""
st_020540_date#1,"""A.P.238/3/31/14:00"""
ra_020530_title#1,"""何があっても"""
ra_020530_date#1,"""A.P.238/7/6"""
ra_020540_title#1,"""清算"""
ra_020540_date#1,"""A.P.238/7/7"""
st_020600_title#1,"""事態は動き始めた"""
st_020600_date#1,"""A.P.238/7/7/8:30"""
st_020610_title#1,"""反逆者を抹殺せよ"""
st_020610_date#1,"""A.P.238/7/7/9:00"""
st_020620_title#1,"""絶対令"""
st_020620_date#1,"""A.P.238/7/7/9:20"""
st_020630_title#1,"""そんな命令は、おかしい"""
st_020630_date#1,"""A.P.238/7/7/9:40"""
st_020640_title#1,"""偶数番の役目"""
st_020640_date#1,"""A.P.238/7/7/10:00"""
st_020650_title#1,"""立ちはだかる三英雄"""
st_020650_date#1,"""A.P.238/7/7/10:20"""
st_020660_title#1,"""これより六芒は均衡する"""
st_020660_date#1,"""A.P.238/7/7/11:00"""
st_020670_title#1,"""本当の敵は、誰なのか"""
st_020670_date#1,"""A.P.238/7/7/11:30"""
st_020700_title#1,"""決断の時"""
st_020700_date#1,"""A.P.238/7/7"""
st_020710_title#1,"""終わりへの誘い"""
st_020710_date#1,"""A.P.238/7/7/12:00"""
st_020720_title#1,"""シオンのはじまり"""
st_020720_date#1,"""A.P.238/7/7/12:20"""
st_020740_title#1,"""壊れた小さなテオドール"""
st_020740_date#1,"""A.P.238/7/7/13:00"""
st_020750_title#1,"""まやかしでない再会"""
st_020750_date#1,"""A.P.238/7/7/13:30"""
st_020760_title#1,"""たったひとつのやりかた"""
st_020760_date#1,"""A.P.238/7/7/14:00"""
st_020770_title#1,"""敗者への挽歌"""
st_020770_date#1,"""A.P.238/7/7/15:00"""
st_020780_title#1,"""ぼくたちは、やりとげた"""
st_020780_date#1,"""A.P.238/7/7/15:00"""
st_020790_title#1,"""狂える霊長類の長への賛歌"""
st_020790_date#1,"""A.P.238/7/7/15:10"""
st_020800_title#1,"""シオンのおわり"""
st_020800_date#1,"""A.P.238/7/7/15:30"""
st_020801_title#1,"""喪失への門出"""
st_020801_date#1,"""A.P.238/7/7"""
st_020990_title#1,"""果てしなき跋扈の終わり"""
st_020990_date#1,"""A.P.238/7/7"""
ra_025010_title#0,"""Xiao's Request"""
ra_025010_date#0,"""A.P.238"""
ra_025020_title#0,"""Losing Memory Pieces"""
ra_025020_date#0,"""A.P.238/7/10"""
ra_025030_title#0,"""Lost Memories"""
ra_025030_date#0,"""A.P.238/7/11"""
un_025085_title#0,"""Because had Already Met"""
un_025085_date#0,"""A.P.228/7/9"""
un_025090_title#0,"""Teacher and Pupil"""
un_025090_date#0,"""A.P.228/7/11"""
ra_025100_title#0,"""Me 10 Years Ago"""
ra_025100_date#0,"""A.P.228/7/13"""
ra_025110_title#0,"""She Clamorous Alone"""
ra_025110_date#0,"""A.P.228/7/16"""
ra_025120_title#0,"""Promise of Annihilation"""
ra_025120_date#0,"""A.P.228/7/19"""
un_025100_title#0,"""Teaching of the Teacher"""
un_025100_date#0,"""A.P.228/7/19"""
ra_025130_title#0,"""That is My Enemy"""
ra_025130_date#0,"""A.P.228/7/24"""
ra_025140_title#0,"""Because of Great, Strong and Scared"""
ra_025140_date#0,"""A.P.228/7/25"""
un_025130_title#0,"""Master was Move For Someone """
un_025130_date#0,"""A.P.228/7/28"""
ra_025150_title#0,"""Loneliness Child"""
ra_025150_date#0,"""A.P.228/8/1"""
ra_025160_title#0,"""Common Girl"""
ra_025160_date#0,"""A.P.228/8/4"""
un_025140_title#0,"""Parting with Master"""
un_025140_date#0,"""A.P.228/8/7"""
ra_025170_title#0,"""For Accomplish at the Last"""
ra_025170_date#0,"""A.P.228/8/7/9:00"""
st_025010_title#0,"""Reason That I was Born"""
st_025010_date#0,"""A.P.228/8/7/12:00"""
st_025020_title#0,"""Those Days that I was Brave and Stupidity"""
st_025020_date#0,"""A.P.228/8/7/12:20"""
st_025030_title#0,"""Things That D-arkers Destroy, Things That ARKS Protect"""
st_025030_date#0,"""A.P.228/8/7/12:40"""
st_025040_title#0,"""Lonely in the World"""
st_025040_date#0,"""A.P.228/8/7/13:00"""
st_025050_title#0,"""For Saving Her"""
st_025050_date#0,"""A.P.228/8/7/13:10"""
st_025060_title#0,"""Persona"""
st_025060_date#0,"""A.P.228/8/7/13:20"""
st_025070_title#0,"""All Before My being Over"""
st_025070_date#0,"""A.P.228/8/7/13:30"""
st_025080_title#0,"""Regret of the Genesis"""
st_025080_date#0,"""A.P.228/8/7/"""
st_025090_title#0,"""Even So She Still Smile"""
st_025090_date#0,"""A.P.238/8/7/14:00"""
st_025100_title#0,"""Eukrita"""
st_025100_date#0,"""A.P.228/8/7/14:00"""
ra_025010_title#1,"""シャオの要請"""
ra_025010_date#1,"""A.P.238"""
ra_025020_title#1,"""消えた記録の欠片"""
ra_025020_date#1,"""A.P.238/7/10"""
ra_025030_title#1,"""ロストメモリーズ"""
ra_025030_date#1,"""A.P.238/7/11"""
un_025085_title#1,"""すでに出会っていたからこそ"""
un_025085_date#1,"""A.P.228/7/9"""
un_025090_title#1,"""師匠と弟子"""
un_025090_date#1,"""A.P.228/7/11"""
ra_025100_title#1,"""十年前の、わたし"""
ra_025100_date#1,"""A.P.228/7/13"""
ra_025110_title#1,"""彼女は一人でかしましい"""
ra_025110_date#1,"""A.P.228/7/16"""
ra_025120_title#1,"""殲滅の約束"""
ra_025120_date#1,"""A.P.228/7/19"""
un_025100_title#1,"""師の教え"""
un_025100_date#1,"""A.P.228/7/19"""
ra_025130_title#1,"""あれがわたしの敵"""
ra_025130_date#1,"""A.P.228/7/24"""
ra_025140_title#1,"""すごくて、強くて、怖いから"""
ra_025140_date#1,"""A.P.228/7/25"""
un_025130_title#1,"""誰がために師は動く"""
un_025130_date#1,"""A.P.228/7/28"""
ra_025150_title#1,"""孤独の子"""
ra_025150_date#1,"""A.P.228/8/1"""
ra_025160_title#1,"""ふつうの女の子"""
ra_025160_date#1,"""A.P.228/8/4"""
un_025140_title#1,"""師との別れ"""
un_025140_date#1,"""A.P.228/8/7"""
ra_025170_title#1,"""やがて、やりとげるために"""
ra_025170_date#1,"""A.P.228/8/7/9:00"""
st_025010_title#1,"""私が生まれたその理由"""
st_025010_date#1,"""A.P.228/8/7/12:00"""
st_025020_title#1,"""勇敢で愚かだったあのころ"""
st_025020_date#1,"""A.P.228/8/7/12:20"""
st_025030_title#1,"""ダーカーを滅ぼし、アークスを守るもの"""
st_025030_date#1,"""A.P.228/8/7/12:40"""
st_025040_title#1,"""世界にひとりぼっち"""
st_025040_date#1,"""A.P.228/8/7/13:00"""
st_025050_title#1,"""彼女を救うために"""
st_025050_date#1,"""A.P.228/8/7/13:10"""
st_025060_title#1,"""【仮面】"""
st_025060_date#1,"""A.P.228/8/7/13:20"""
st_025070_title#1,"""わたしが終わるまでのすべて"""
st_025070_date#1,"""A.P.228/8/7/13:30"""
st_025080_title#1,"""原初の後悔"""
st_025080_date#1,"""A.P.228/8/7/"""
st_025090_title#1,"""それでも彼女は微笑む"""
st_025090_date#1,"""A.P.238/8/7/14:00"""
st_025100_title#1,"""ユクリータ"""
st_025100_date#1,"""A.P.228/8/7/14:00"""
mv_010110_title#0,"""Planetary Travel Wopal"""
mv_010110_date#0,"""\u3000 """
mv_010120_title#0,"""Planetary Travel D-arker's Den"""
mv_010120_date#0,"""\u3000 """
mv_010160_title#0,"""Planetary Travel Mothership: Normal"""
mv_010160_date#0,"""\u3000 """
mv_010170_title#0,"""Planetary Travel Mothership: Corrupt"""
mv_010170_date#0,"""\u3000 """
mv_010110_title#1,"""惑星移動・ウォパル"""
mv_010110_date#1,"""\u3000"""
mv_010120_title#1,"""惑星移動・ダーカーの巣窟"""
mv_010120_date#1,"""\u3000"""
mv_010160_title#1,"""惑星移動・マザーシップ：通常"""
mv_010160_date#1,"""\u3000"""
mv_010170_title#1,"""惑星移動・マザーシップ：侵食"""
mv_010170_date#1,"""\u3000"""
un_020360_title#0,"""Zeno in Training"""
un_025060_title#0,"""Expert Blockhead"""
un_020360_title#1,"""特訓中のゼノ"""
un_025060_title#1,"""磨きのかかった朴念仁"""
un_020340_title#0,"""Hunters are Scary!"""
un_020350_title#0,"""The Track of Zeno..."""
un_020340_title#1,"""ハンターの怖さ"""
un_020350_title#1,"""ゼノの足跡を……"""
un_020410_title#0,"""They're Only Similar, I'm Sure"""
un_020670_title#0,"""Looking for Love in All the Wrong Places"""
un_020410_title#1,"""似てるだけのはずなのに"""
un_020670_title#1,"""人気のない場で人探し"""
un_020470_title#0,"""Coast is Looks Feel So Nice"""
un_020480_title#0,"""A Healthy Body"""
un_020490_title#0,"""Photon Magic Has Been Used"""
un_020500_title#0,"""A Rigid Weapon"""
un_025010_title#0,"""I Will Be an ARKS!"""
un_020470_title#1,"""海岸って気持ちよさそう"""
un_020480_title#1,"""調子のいい身体"""
un_020490_title#1,"""使えてしまったテクニック"""
un_020500_title#1,"""きゅうくつな武器"""
un_025010_title#1,"""わたし、アークスになります！"""
un_020210_title#0,"""Clarissa's Whereabouts"""
un_020210_title#1,"""クラリッサの行方"""
un_020220_title#0,"""Wright's Pangs of Conscience"""
un_020230_title#0,"""My Duty is Finished"""
un_020240_title#0,"""A Troubling Professor"""
un_020570_title#0,"""The Thing That Professor Aimed"""
un_020250_title#0,"""Researcher and Assistant"""
un_020220_title#1,"""ライトの呵責"""
un_020230_title#1,"""僕の役目は終わりました"""
un_020240_title#1,"""先生が気になる"""
un_020570_title#1,"""先生の目指すものは"""
un_020250_title#1,"""研究者とその助手"""
un_020180_title#0,"""Clarissa's Murky Past"""
un_020400_title#0,"""Divide Axe Labueris"""
un_020180_title#1,"""いわくつきのクラリッサ"""
un_020400_title#1,"""閻斧ラビュリス"""
un_020620_title#0,"""The Mysterious Wopal!"""
un_020100_title#0,"""Organization Void!"""
un_020640_title#0,"""The Sacred Dragon Sanctuary!"""
un_020110_title#0,"""New Reports, One After the Other!"""
un_020660_title#0,"""Thorough Communication is Good Communication"""
un_020190_title#0,"""Clarissa's Secret?"""
un_020200_title#0,"""The True Yanohate Is...!"""
un_020700_title#0,"""A Seabed Without Water?!"""
un_020730_title#0,"""Don't Leak This Information!"""
un_020620_title#1,"""ふしぎなウォパル！"""
un_020100_title#1,"""その名は虚空機関！"""
un_020640_title#1,"""神聖なるは龍祭壇！"""
un_020110_title#1,"""次から次へと新情報！"""
un_020660_title#1,"""連絡の不徹底はよくないね！"""
un_020190_title#1,"""クラリッサの秘密？"""
un_020200_title#1,"""本当の世果とは……！"""
un_020700_title#1,"""海底だけど、水はない！"""
un_020730_title#1,"""情報は漏らさない！"""
un_020390_title#0,"""Entering the Combat Tournament"""
un_020320_title#0,"""Fashion? Or a Change of Pace?"""
un_020330_title#0,"""Hell's Training"""
un_025080_title#0,"""Two Hearts One Body"""
un_020390_title#1,"""戦技大会にいた理由"""
un_020320_title#1,"""おしゃれ？\u3000気分転換？"""
un_020330_title#1,"""地獄の特訓"""
un_025080_title#1,"""二心同体"""
un_020260_title#0,"""I Ask You, What is Justice?"""
un_020270_title#0,"""I Ask You, What is Evil?"""
un_020260_title#1,"""汝に問う、正義とは何か"""
un_020270_title#1,"""汝に問う、悪とは何か"""
un_020370_title#0,"""About the Samurai"""
un_020600_title#0,"""A Planet of Calm"""
un_020080_title#0,"""Fight With an Acquaintance"""
un_020430_title#0,"""Oza and Azanami"""
un_020450_title#0,"""She Who Turn Aloof"""
un_020370_title#1,"""ブレイバーについて"""
un_020600_title#1,"""雰囲気のいい惑星"""
un_020080_title#1,"""知己との戦いは"""
un_020430_title#1,"""オーザとアザナミ"""
un_020450_title#1,"""よそよそしいアイツ"""
un_020380_title#0,"""Regarding the Samurai"""
un_020610_title#0,"""The Peaceful Planet"""
un_020090_title#0,"""To Fight With Fellow ARKS"""
un_020440_title#0,"""Marlu Spotted"""
un_020460_title#0,"""Unnatural After All"""
un_020380_title#1,"""ブレイバーのこと"""
un_020610_title#1,"""穏やかな惑星"""
un_020090_title#1,"""アークス同士で戦うなんて"""
un_020440_title#1,"""マールーは見ていた"""
un_020460_title#1,"""どうしても不自然に"""
un_020650_title#0,"""Founding the Samurai"""
un_020050_title#0,"""Don't Fear the Dummies"""
un_020680_title#0,"""State of Alert"""
un_020650_title#1,"""ブレイバー設立の経緯"""
un_020050_title#1,"""模倣体を恐れるな"""
un_020680_title#1,"""警戒態勢について"""
un_020030_title#0,"""Right on Target"""
un_020020_title#0,"""Rebel Without a Response"""
un_020510_title#0,"""Risa and Oza"""
un_020520_title#0,"""Risa and Marlu"""
un_020530_title#0,"""Risa and Fourier"""
un_020010_title#0,"""A Troubling World Indeed"""
un_020040_title#0,"""Communication is Interesting"""
un_020740_title#0,"""Tingle, Thrill, So Envious"""
un_025020_title#0,"""How to Catch 3 persons 2 kinds"""
un_025120_title#0,"""Long, Long ago in a Certain Place there was Risa"""
un_020030_title#1,"""うってつけの的"""
un_020020_title#1,"""手ごたえのない相手"""
un_020510_title#1,"""リサとオーザ"""
un_020520_title#1,"""リサとマールー"""
un_020530_title#1,"""リサとフーリエ"""
un_020010_title#1,"""面倒な世の中ですねえ"""
un_020040_title#1,"""言葉が通じるのはおもしろい"""
un_020740_title#1,"""ぴりぴり、ぞくぞく、羨ましい"""
un_025020_title#1,"""三者二様の捉え方"""
un_025120_title#1,"""むかしむかしあるところにリサがいました"""
un_025110_title#0,"""Distance Between Him and Her"""
un_025110_title#1,"""彼と彼女の距離"""
un_025000_title#0,"""Position of Responsibility"""
un_025000_title#1,"""責任の所在"""
un_025030_title#0,"""Chair That was Seat Even It's Not Me"""
un_025040_title#0,"""You Are You"""
un_025030_title#1,"""私じゃなくても座れた椅子"""
un_025040_title#1,"""お前はお前だ"""
un_020280_title#0,"""Meaning of Three Victors Existence"""
un_020580_title#0,"""Absolute Orders Is..."""
un_020290_title#0,"""Three Victors's Role Sharing"""
un_020280_title#1,"""三英雄の存在意義"""
un_020580_title#1,"""絶対令とは"""
un_020290_title#1,"""三英雄の役割分担"""
un_020310_title#0,"""Another Playing Piece"""
un_020300_title#0,"""So No-one Forgets"""
un_020710_title#0,"""Warning From Kuhna"""
un_025050_title#0,"""Reason to Spare Life"""
un_020310_title#1,"""別の手駒"""
un_020300_title#1,"""みんなが忘れないように"""
un_020710_title#1,"""クーナからの警告"""
un_025050_title#1,"""殺さないための理由"""
un_020160_title#0,"""Samurai, At Your Service!"""
un_020140_title#0,"""Katana Breathing Techniques"""
un_020150_title#0,"""The Heart of the Bullet Bow"""
un_020630_title#0,"""A Persuasive Affair"""
un_020170_title#0,"""Finding Justice"""
un_020420_title#0,"""How to Fight Without Losing"""
un_020160_title#1,"""ブレイバー、よろしくね！"""
un_020140_title#1,"""カタナの呼吸"""
un_020150_title#1,"""バレットボウの通心"""
un_020630_title#1,"""拝み倒した結果"""
un_020170_title#1,"""正義のありか"""
un_020420_title#1,"""負けない戦い方"""
un_020540_title#0,"""A Deuman Rookie"""
un_020550_title#0,"""Comments from the Peanut Gallery"""
un_020560_title#0,"""How the Deumans Came to Be"""
un_020590_title#0,"""Try to Be A Girl, At Least """
un_020690_title#0,"""One Which Master"""
un_020720_title#0,"""Chaning of Atmosphere"""
un_020540_title#1,"""デューマンの後輩"""
un_020550_title#1,"""周囲からの評判"""
un_020560_title#1,"""デューマンの成り立ち"""
un_020590_title#1,"""せめて女の子らしく"""
un_020690_title#1,"""ひとつを極める"""
un_020720_title#1,"""雰囲気の変化"""
un_025150_title#0,"""All Roots"""
un_025160_title#0,"""ARKS From Now On"""
un_025170_title#0,"""Mystery of Nature"""
un_025070_title#0,"""Scamp's Mental"""
un_025150_title#1,"""すべての根源"""
un_025160_title#1,"""アークスのこれから"""
un_025170_title#1,"""自然の神秘"""
un_025070_title#1,"""いたずらっ子の心理"""
