Name_00000#0,"""Beginner/Striking Weapon/Nv.1"""
Name_20000#0,"""Beginner/Tech Weapon/Nv.1"""
Name_20001#0,"""Beginner/Tech Weapon/Nv.2"""
Name_20002#0,"""Beginner/Tech Weapon/Nv.3"""
Name_20003#0,"""Beginner/Tech Weapon/Nv.4"""
Name_20004#0,"""Beginner/Tech Weapon/Nv.5"""
Name_20005#0,"""Beginner/Tech Weapon/Nv.6"""
Name_20006#0,"""Beginner/Tech Weapon/Nv.7"""
Name_20007#0,"""Beginner/Tech Weapon/Nv.8"""
Name_20008#0,"""Beginner/Tech Weapon/Nv.9"""
Name_20009#0,"""Beginner/Tech Weapon/Nv.10"""
Name_20010#0,"""Beginner/Tech Weapon/Nv.11"""
Name_20011#0,"""Beginner/Tech Weapon/Nv.12"""
Name_20012#0,"""Beginner/Tech Weapon/Nv.13"""
Name_20013#0,"""Beginner/Tech Weapon/Nv.14"""
Name_20014#0,"""Beginner/Tech Weapon/Nv.15"""
Name_20015#0,"""Beginner/Tech Weapon/Nv.16"""
Name_20016#0,"""Beginner Tech Weapon Nv.17"""
Name_20017#0,"""Beginner Tech Weapon Nv.18"""
Name_20018#0,"""Beginner Tech Weapon Nv.19"""
Name_20019#0,"""Beginner Tech Weapon Nv.20"""
Name_20020#0,"""Intermediate/Tech Weapon/Nv.1"""
Name_20021#0,"""Intermediate/Tech Weapon/Nv.2"""
Name_20022#0,"""Intermediate/Tech Weapon/Nv.3"""
Name_20023#0,"""Intermediate/Tech Weapon/Nv.4"""
Name_20024#0,"""Intermediate/Tech Weapon/Nv.5"""
Name_20025#0,"""Intermediate/Tech Weapon/Nv.6"""
Name_20026#0,"""Intermediate/Tech Weapon/Nv.7"""
Name_20027#0,"""Intermediate/Tech Weapon/Nv.8"""
Name_20028#0,"""Intermediate/Tech Weapon/Nv.9"""
Name_20029#0,"""Intermediate/Tech Weapon/Nv.10"""
Name_20030#0,"""Intermediate/Tech Weapon/Nv.11"""
Name_20031#0,"""Intermediate/Tech Weapon/Nv.12"""
Name_20032#0,"""Intermediate Tech Weapon Nv.13"""
Name_20033#0,"""Intermediate Tech Weapon Nv.14"""
Name_20034#0,"""Intermediate Tech Weapon Nv.15"""
Name_20035#0,"""Intermediate Tech Weapon Nv.16"""
Name_20036#0,"""Advanced/Tech Weapon/Nv.1"""
Name_20037#0,"""Advanced/Tech Weapon/Nv.2"""
Name_20038#0,"""Advanced/Tech Weapon/Nv.3"""
Name_20039#0,"""Advanced/Tech Weapon/Nv.4"""
Name_20040#0,"""Advanced/Tech Weapon/Nv.5"""
Name_20041#0,"""Advanced/Tech Weapon/Nv.6"""
Name_20042#0,"""Advanced/Tech Weapon/Nv.7"""
Name_20043#0,"""Advanced/Tech Weapon/Nv.8"""
Name_20044#0,"""Advanced Tech Weapon Nv.9"""
Name_20045#0,"""Advanced Tech Weapon Nv.10"""
Name_20046#0,"""Advanced Tech Weapon Nv.11"""
Name_20047#0,"""Advanced Tech Weapon Nv.12"""
Name_20048#0,"""10<yellow>★<c> /Tech Weapon/Nv.1"""
Name_20049#0,"""10<yellow>★<c> /Tech Weapon/Nv.2"""
Name_20050#0,"""10<yellow>★<c> /Tech Weapon/Nv.3"""
Name_20051#0,"""10<yellow>★<c> /Tech Weapon/Nv.4"""
Name_20052#0,"""10<yellow>★<c> /Tech Weapon/Nv.5"""
Name_20053#0,"""10<yellow>★<c> /Tech Weapon/Nv.6"""
Name_20054#0,"""10<yellow>★<c> /Tech Weapon/Nv.7"""
Name_20055#0,"""10<yellow>★<c> Tech Weapon Nv.8"""
Name_20056#0,"""10<yellow>★<c> Tech Weapon Nv.9"""
Name_20057#0,"""10<yellow>★<c> Tech Weapon Nv.10"""
Name_20058#0,"""11 <yellow>★<c> /Tech Weapon/Nv.1"""
Name_20059#0,"""11 <yellow>★<c> /Tech Weapon/Nv.2"""
Name_20060#0,"""11 <yellow>★<c> /Tech Weapon/Nv.3"""
Name_20061#0,"""11 <yellow>★<c> /Tech Weapon/Nv.4"""
Name_20062#0,"""11 <yellow>★<c> /Tech Weapon/Nv.5"""
Name_20063#0,"""11 <yellow>★<c> /Tech Weapon/Nv.6"""
Name_20064#0,"""11 <yellow>★<c> Tech Weapon Nv.7"""
Name_20065#0,"""11 <yellow>★<c> Tech Weapon Nv.8"""
Name_20066#0,"""12 <yellow>★<c> Tech Weapon Nv.1"""
Name_20067#0,"""12 <yellow>★<c> Tech Weapon Nv.2"""
Name_20068#0,"""12 <yellow>★<c> Tech Weapon Nv.3"""
Name_20069#0,"""12 <yellow>★<c> Tech Weapon Nv.4"""
Name_20070#0,"""12 <yellow>★<c> Tech Weapon Nv.5"""
Name_20071#0,"""12 <yellow>★<c> Tech Weapon Nv.6"""
Name_20072#0,"""Not set"""
Name_20073#0,"""Not set"""
Name_20074#0,"""Not set"""
Name_20075#0,"""Tech Weapon Reset Recipe"""
Name_20076#0,"""Beginner Tech Weapon Nv.21"""
Name_20077#0,"""Beginner Tech Weapon Nv.22"""
Name_20078#0,"""Beginner Tech Weapon Nv.23"""
Name_20079#0,"""Beginner Tech Weapon Nv.24"""
Name_20080#0,"""Intermediate Tech Weapon Nv.17"""
Name_20081#0,"""Intermediate Tech Weapon Nv.18"""
Name_20082#0,"""Intermediate Tech Weapon Nv.19"""
Name_20083#0,"""Intermediate Tech Weapon Nv.20"""
Name_20084#0,"""Advanced Tech Weapon Nv.13"""
Name_20085#0,"""Advanced Tech Weapon Nv.14"""
Name_20086#0,"""Advanced Tech Weapon Nv.15"""
Name_20087#0,"""Advanced Tech Weapon Nv.16"""
Name_20088#0,"""10<yellow>★<c> Tech Weapon Nv.11"""
Name_20089#0,"""10<yellow>★<c> Tech Weapon Nv.12"""
Name_20090#0,"""10<yellow>★<c> Tech Weapon Nv.13"""
Name_20091#0,"""10<yellow>★<c> Tech Weapon Nv.14"""
Name_20092#0,"""11 <yellow>★<c> Tech Weapon Nv.9"""
Name_20093#0,"""11 <yellow>★<c> Tech Weapon Nv.10"""
Name_20094#0,"""11 <yellow>★<c> Tech Weapon Nv.11"""
Name_20095#0,"""11 <yellow>★<c> Tech Weapon Nv.12"""
Name_20096#0,"""12 <yellow>★<c> Tech Weapon Nv.7"""
Name_20097#0,"""12 <yellow>★<c> Tech Weapon Nv.8"""
Name_20098#0,"""12 <yellow>★<c> Tech Weapon Nv.9"""
Name_20099#0,"""12 <yellow>★<c> Tech Weapon Nv.10"""
Name_20100#0,"""Beg. Tech Weapon (T-ATK) Nv.9"""
Name_20101#0,"""Beg. Tech Weapon (T-ATK) Nv.11"""
Name_20102#0,"""Beg. Tech Weapon (T-ATK) Nv.13"""
Name_20103#0,"""Beg. Tech Weapon (T-ATK) Nv.16"""
Name_20104#0,"""Beg. Tech Weapon (T-ATK) Nv.18"""
Name_20105#0,"""Beg. Tech Weapon (T-ATK) Nv.20"""
Name_20106#0,"""Beg. Tech Weapon (T-ATK) Nv.22"""
Name_20107#0,"""Beg. Tech Weapon (T-ATK) Nv.24"""
Name_20108#0,"""Int. Tech Weapon (T-ATK) Nv.6"""
Name_20109#0,"""Int. Tech Weapon (T-ATK) Nv.8"""
Name_20110#0,"""Int. Tech Weapon (T-ATK) Nv.10"""
Name_20111#0,"""Int. Tech Weapon (T-ATK) Nv.12"""
Name_20112#0,"""Int. Tech Weapon (T-ATK) Nv.14"""
Name_20113#0,"""Int. Tech Weapon (T-ATK) Nv.16"""
Name_20114#0,"""Int. Tech Weapon (T-ATK) Nv.18"""
Name_20115#0,"""Int. Tech Weapon (T-ATK) Nv.20"""
Name_20116#0,"""Adv. Tech Weapon (T-ATK) Nv.4"""
Name_20117#0,"""Adv. Tech Weapon (T-ATK) Nv.5"""
Name_20118#0,"""Adv. Tech Weapon (T-ATK) Nv.6"""
Name_20119#0,"""Adv. Tech Weapon (T-ATK) Nv.8"""
Name_20120#0,"""Adv. Tech Weapon (T-ATK) Nv.10"""
Name_20121#0,"""Adv. Tech Weapon (T-ATK) Nv.12"""
Name_20122#0,"""Adv. Tech Weapon (T-ATK) Nv.14"""
Name_20123#0,"""Adv. Tech Weapon (T-ATK) Nv.16"""
Name_20124#0,"""10<yellow>★<c> Tech Weapon (T-ATK) Nv.3"""
Name_20125#0,"""10<yellow>★<c> Tech Weapon (T-ATK) Nv.4"""
Name_20126#0,"""10<yellow>★<c> Tech Weapon (T-ATK) Nv.5"""
Name_20127#0,"""10<yellow>★<c> Tech Weapon (T-ATK) Nv.7"""
Name_20128#0,"""10<yellow>★<c> Tech Weapon (T-ATK) Nv.8"""
Name_20129#0,"""10<yellow>★<c> Tech Weapon (T-ATK) Nv.10"""
Name_20130#0,"""10<yellow>★<c> Tech Weapon (T-ATK) Nv.12"""
Name_20131#0,"""10<yellow>★<c> Tech Weapon (T-ATK) Nv.14"""
Name_20132#0,"""11 <yellow>★<c> Tech Weapon (T-ATK) Nv.2"""
Name_20133#0,"""11 <yellow>★<c> Tech Weapon (T-ATK) Nv.3"""
Name_20134#0,"""11 <yellow>★<c> Tech Weapon (T-ATK) Nv.4"""
Name_20135#0,"""11 <yellow>★<c> Tech Weapon (T-ATK) Nv.6"""
Name_20136#0,"""11 <yellow>★<c> Tech Weapon (T-ATK) Nv.7"""
Name_20137#0,"""11 <yellow>★<c> Tech Weapon (T-ATK) Nv.8"""
Name_20138#0,"""11 <yellow>★<c> Tech Weapon (T-ATK) Nv.10"""
Name_20139#0,"""11 <yellow>★<c> Tech Weapon (T-ATK) Nv.12"""
Name_20140#0,"""12 <yellow>★<c> Tech Weapon (T-ATK) Nv.1"""
Name_20141#0,"""12 <yellow>★<c> Tech Weapon (T-ATK) Nv.2"""
Name_20142#0,"""12 <yellow>★<c> Tech Weapon (T-ATK) Nv.3"""
Name_20143#0,"""12 <yellow>★<c> Tech Weapon (T-ATK) Nv.4"""
Name_20144#0,"""12 <yellow>★<c> Tech Weapon (T-ATK) Nv.5"""
Name_20145#0,"""12 <yellow>★<c> Tech Weapon (T-ATK) Nv.6"""
Name_20146#0,"""12 <yellow>★<c> Tech Weapon (T-ATK) Nv.8"""
Name_20147#0,"""12 <yellow>★<c> Tech Weapon (T-ATK) Nv.10"""
Name_20148#0,"""Beginner Tech Weapon (DEX) Nv.9"""
Name_20149#0,"""Beginner Tech Weapon (DEX) Nv.11"""
Name_20150#0,"""Beginner Tech Weapon (DEX) Nv.13"""
Name_20151#0,"""Beginner Tech Weapon (DEX) Nv.16"""
Name_20152#0,"""Beginner Tech Weapon (DEX) Nv.18"""
Name_20153#0,"""Beginner Tech Weapon (DEX) Nv.20"""
Name_20154#0,"""Beginner Tech Weapon (DEX) Nv.22"""
Name_20155#0,"""Beginner Tech Weapon (DEX) Nv.24"""
Name_20156#0,"""Intermediate Tech Weapon (DEX) Nv.6"""
Name_20157#0,"""Intermediate Tech Weapon (DEX) Nv.8"""
Name_20158#0,"""Intermediate Tech Weapon (DEX) Nv.10"""
Name_20159#0,"""Intermediate Tech Weapon (DEX) Nv.12"""
Name_20160#0,"""Intermediate Tech Weapon (DEX) Nv.14"""
Name_20161#0,"""Intermediate Tech Weapon (DEX) Nv.16"""
Name_20162#0,"""Intermediate Tech Weapon (DEX) Nv.18"""
Name_20163#0,"""Intermediate Tech Weapon (DEX) Nv.20"""
Name_20164#0,"""Advanced Tech Weapon (DEX) Nv.4"""
Name_20165#0,"""Advanced Tech Weapon (DEX) Nv.5"""
Name_20166#0,"""Advanced Tech Weapon (DEX) Nv.6"""
Name_20167#0,"""Advanced Tech Weapon (DEX) Nv.8"""
Name_20168#0,"""Advanced Tech Weapon (DEX) Nv.10"""
Name_20169#0,"""Advanced Tech Weapon (DEX) Nv.12"""
Name_20170#0,"""Advanced Tech Weapon (DEX) Nv.14"""
Name_20171#0,"""Advanced Tech Weapon (DEX) Nv.16"""
Name_20172#0,"""10<yellow>★<c> Tech Weapon (DEX) Nv.3"""
Name_20173#0,"""10<yellow>★<c> Tech Weapon (DEX) Nv.4"""
Name_20174#0,"""10<yellow>★<c> Tech Weapon (DEX) Nv.5"""
Name_20175#0,"""10<yellow>★<c> Tech Weapon (DEX) Nv.7"""
Name_20176#0,"""10<yellow>★<c> Tech Weapon (DEX) Nv.8"""
Name_20177#0,"""10<yellow>★<c> Tech Weapon (DEX) Nv.10"""
Name_20178#0,"""10<yellow>★<c> Tech Weapon (DEX) Nv.12"""
Name_20179#0,"""10<yellow>★<c> Tech Weapon (DEX) Nv.14"""
Name_20180#0,"""11 <yellow>★<c> Tech Weapon (DEX) Nv.2"""
Name_20181#0,"""11 <yellow>★<c> Tech Weapon (DEX) Nv.3"""
Name_20182#0,"""11 <yellow>★<c> Tech Weapon (DEX) Nv.4"""
Name_20183#0,"""11 <yellow>★<c> Tech Weapon (DEX) Nv.6"""
Name_20184#0,"""11 <yellow>★<c> Tech Weapon (DEX) Nv.7"""
Name_20185#0,"""11 <yellow>★<c> Tech Weapon (DEX) Nv.8"""
Name_20186#0,"""11 <yellow>★<c> Tech Weapon (DEX) Nv.10"""
Name_20187#0,"""11 <yellow>★<c> Tech Weapon (DEX) Nv.12"""
Name_20188#0,"""12 <yellow>★<c> Tech Weapon (DEX) Nv.1"""
Name_20189#0,"""12 <yellow>★<c> Tech Weapon (DEX) Nv.2"""
Name_20190#0,"""12 <yellow>★<c> Tech Weapon (DEX) Nv.3"""
Name_20191#0,"""12 <yellow>★<c> Tech Weapon (DEX) Nv.4"""
Name_20192#0,"""12 <yellow>★<c> Tech Weapon (DEX) Nv.5"""
Name_20193#0,"""12 <yellow>★<c> Tech Weapon (DEX) Nv.6"""
Name_20194#0,"""12 <yellow>★<c> Tech Weapon (DEX) Nv.8"""
Name_20195#0,"""12 <yellow>★<c> Tech Weapon (DEX) Nv.10"""
Name_30000#0,"""Rear Striking Defense Nv.1"""
Name_30001#0,"""Rear Striking Defense Nv.2"""
Name_30002#0,"""Rear Striking Defense Nv.3"""
Name_30003#0,"""Rear Striking Defense Nv.4"""
Name_30004#0,"""Rear Striking Defense Nv.5"""
Name_30005#0,"""Rear Striking Defense Nv.6"""
Name_30006#0,"""Rear Striking Defense Nv.7"""
Name_30007#0,"""Rear Striking Defense Nv.8"""
Name_30008#0,"""Rear Striking Defense Nv.9"""
Name_30009#0,"""Rear Striking Defense Nv.10"""
Name_30010#0,"""Rear Ranged Defense Nv.1"""
Name_30011#0,"""Rear Ranged Defense Nv.2"""
Name_30012#0,"""Rear Ranged Defense Nv.3"""
Name_30013#0,"""Rear Ranged Defense Nv.4"""
Name_30014#0,"""Rear Ranged Defense Nv.5"""
Name_30015#0,"""Rear Ranged Defense Nv.6"""
Name_30016#0,"""Rear Ranged Defense Nv.7"""
Name_30017#0,"""Rear Ranged Defense Nv.8"""
Name_30018#0,"""Rear Ranged Defense Nv.9"""
Name_30019#0,"""Rear Ranged Defense Nv.10"""
Name_30020#0,"""Rear Tech Defense Nv.1"""
Name_30021#0,"""Rear Tech Defense Nv.2"""
Name_30022#0,"""Rear Tech Defense Nv.3"""
Name_30023#0,"""Rear Tech Defense Nv.4"""
Name_30024#0,"""Rear Tech Defense Nv.5"""
Name_30025#0,"""Rear Tech Defense Nv.6"""
Name_30026#0,"""Rear Tech Defense Nv.7"""
Name_30027#0,"""Rear Tech Defense Nv.8"""
Name_30028#0,"""Rear Tech Defense Nv.9"""
Name_30029#0,"""Rear Tech Defense Nv.10"""
Name_30030#0,"""Rear Unit Reset"""
Name_30031#0,"""Rear Striking Defense (HP) Nv.3"""
Name_30032#0,"""Rear Striking Defense (HP) Nv.8"""
Name_30033#0,"""Rear Striking Defense (HP) Nv.10"""
Name_30034#0,"""Rear Striking Defense (HP) Nv.12"""
Name_30035#0,"""Rear Striking Defense (HP) Nv.14"""
Name_30036#0,"""Rear Ranged Defense (PP) Nv.3"""
Name_30037#0,"""Rear Ranged Defense (PP) Nv.8"""
Name_30038#0,"""Rear Ranged Defense (PP) Nv.10"""
Name_30039#0,"""Rear Ranged Defense (PP) Nv.12"""
Name_30040#0,"""Rear Ranged Defense (PP) Nv.14"""
Name_30041#0,"""Rear Tech Defense (Attribute) Nv.3"""
Name_30042#0,"""Rear Tech Defense (Attribute) Nv.8"""
Name_30043#0,"""Rear Tech Defense (Attribute) Nv.10"""
Name_30044#0,"""Rear Tech Defense (Attribute) Nv.12"""
Name_30045#0,"""Rear Tech Defense (Attribute) Nv.14"""
Name_30046#0,"""Rear Striking Defense Nv.11"""
Name_30047#0,"""Rear Striking Defense Nv.12"""
Name_30048#0,"""Rear Striking Defense Nv.13"""
Name_30049#0,"""Rear Striking Defense Nv.14"""
Name_30050#0,"""Rear Ranged Defense Nv.11"""
Name_30051#0,"""Rear Ranged Defense Nv.12"""
Name_30052#0,"""Rear Ranged Defense Nv.13"""
Name_30053#0,"""Rear Ranged Defense Nv.14"""
Name_30054#0,"""Rear Tech Defense Nv.11"""
Name_30055#0,"""Rear Tech Defense Nv.12"""
Name_30056#0,"""Rear Tech Defense Nv.13"""
Name_30057#0,"""Rear Tech Defense Nv.14"""
Name_40000#0,"""Arm Striking Defense Nv.1"""
Name_40001#0,"""Arm Striking Defense Nv.2"""
Name_40002#0,"""Arm Striking Defense Nv.3"""
Name_40003#0,"""Arm Striking Defense Nv.4"""
Name_40004#0,"""Arm Striking Defense Nv.5"""
Name_40005#0,"""Arm Striking Defense Nv.6"""
Name_40006#0,"""Arm Striking Defense Nv.7"""
Name_40007#0,"""Arm Striking Defense Nv.8"""
Name_40008#0,"""Arm Striking Defense Nv.9"""
Name_40009#0,"""Arm Striking Defense Nv.10"""
Name_40010#0,"""Arm Ranged Defense Nv.1"""
Name_40011#0,"""Arm Ranged Defense Nv.2"""
Name_40012#0,"""Arm Ranged Defense Nv.3"""
Name_40013#0,"""Arm Ranged Defense Nv.4"""
Name_40014#0,"""Arm Ranged Defense Nv.5"""
Name_40015#0,"""Arm Ranged Defense Nv.6"""
Name_40016#0,"""Arm Ranged Defense Nv.7"""
Name_40017#0,"""Arm Ranged Defense Nv.8"""
Name_40018#0,"""Arm Ranged Defense Nv.9"""
Name_40019#0,"""Arm Ranged Defense Nv.10"""
Name_40020#0,"""Arm Tech Defense Nv.1"""
Name_40021#0,"""Arm Tech Defense Nv.2"""
Name_40022#0,"""Arm Tech Defense Nv.3"""
Name_40023#0,"""Arm Tech Defense Nv.4"""
Name_40024#0,"""Arm Tech Defense Nv.5"""
Name_40025#0,"""Arm Tech Defense Nv.6"""
Name_40026#0,"""Arm Tech Defense Nv.7"""
Name_40027#0,"""Arm Tech Defense Nv.8"""
Name_40028#0,"""Arm Tech Defense Nv.9"""
Name_40029#0,"""Arm Tech Defense Nv.10"""
Name_40030#0,"""Arm Unit Reset"""
Name_40031#0,"""Arm Striking Defense (HP) Nv.3"""
Name_40032#0,"""Arm Striking Defense (HP) Nv.8"""
Name_40033#0,"""Arm Striking Defense (HP) Nv.10"""
Name_40034#0,"""Arm Striking Defense (HP) Nv.12"""
Name_40035#0,"""Arm Striking Defense (HP) Nv.14"""
Name_40036#0,"""Arm Ranged Defense (PP) Nv.3"""
Name_40037#0,"""Arm Ranged Defense (PP) Nv.8"""
Name_40038#0,"""Arm Ranged Defense (PP) Nv.10"""
Name_40039#0,"""Arm Ranged Defense (PP) Nv.12"""
Name_40040#0,"""Arm Ranged Defense (PP) Nv.14"""
Name_40041#0,"""Arm Tech Defense (Attribute) Nv.3"""
Name_40042#0,"""Arm Tech Defense (Attribute) Nv.8"""
Name_40043#0,"""Arm Tech Defense (Attribute) Nv.10"""
Name_40044#0,"""Arm Tech Defense (Attribute) Nv.12"""
Name_40045#0,"""Arm Tech Defense (Attribute) Nv.14"""
Name_40046#0,"""Arm Striking Defense Nv.11"""
Name_40047#0,"""Arm Striking Defense Nv.12"""
Name_40048#0,"""Arm Striking Defense Nv.13"""
Name_40049#0,"""Arm Striking Defense Nv.14"""
Name_40050#0,"""Arm Ranged Defense Nv.11"""
Name_40051#0,"""Arm Ranged Defense Nv.12"""
Name_40052#0,"""Arm Ranged Defense Nv.13"""
Name_40053#0,"""Arm Ranged Defense Nv.14"""
Name_40054#0,"""Arm Tech Defense Nv.11"""
Name_40055#0,"""Arm Tech Defense Nv.12"""
Name_40056#0,"""Arm Tech Defense Nv.13"""
Name_40057#0,"""Arm Tech Defense Nv.14"""
Name_50000#0,"""Leg Striking Defense Nv.1"""
Name_50001#0,"""Leg Striking Defense Nv.2"""
Name_50002#0,"""Leg Striking Defense Nv.3"""
Name_50003#0,"""Leg Striking Defense Nv.4"""
Name_50004#0,"""Leg Striking Defense Nv.5"""
Name_50005#0,"""Leg Striking Defense Nv.6"""
Name_50006#0,"""Leg Striking Defense Nv.7"""
Name_50007#0,"""Leg Striking Defense Nv.8"""
Name_50008#0,"""Leg Striking Defense Nv.9"""
Name_50009#0,"""Leg Striking Defense Nv.10"""
Name_50010#0,"""Leg Ranged Defense Nv.1"""
Name_50011#0,"""Leg Ranged Defense Nv.2"""
Name_50012#0,"""Leg Ranged Defense Nv.3"""
Name_50013#0,"""Leg Ranged Defense Nv.4"""
Name_50014#0,"""Leg Ranged Defense Nv.5"""
Name_50015#0,"""Leg Ranged Defense Nv.6"""
Name_50016#0,"""Leg Ranged Defense Nv.7"""
Name_50017#0,"""Leg Ranged Defense Nv.8"""
Name_50018#0,"""Leg Ranged Defense Nv.9"""
Name_50019#0,"""Leg Ranged Defense Nv.10"""
Name_50020#0,"""Leg Tech Defense Nv.1"""
Name_50021#0,"""Leg Tech Defense Nv.2"""
Name_50022#0,"""Leg Tech Defense Nv.3"""
Name_50023#0,"""Leg Tech Defense Nv.4"""
Name_50024#0,"""Leg Tech Defense Nv.5"""
Name_50025#0,"""Leg Tech Defense Nv.6"""
Name_50026#0,"""Leg Tech Defense Nv.7"""
Name_50027#0,"""Leg Tech Defense Nv.8"""
Name_50028#0,"""Leg Tech Defense Nv.9"""
Name_50029#0,"""Leg Tech Defense Nv.10"""
Name_50030#0,"""Leg Unit Reset"""
Name_50031#0,"""Leg Striking Defense (HP) Nv.3"""
Name_50032#0,"""Leg Striking Defense (HP) Nv.8"""
Name_50033#0,"""Leg Striking Defense (HP) Nv.10"""
Name_50034#0,"""Leg Striking Defense (HP) Nv.12"""
Name_50035#0,"""Leg Striking Defense (HP) Nv.14"""
Name_50036#0,"""Leg Ranged Defense (PP) Nv.3"""
Name_50037#0,"""Leg Ranged Defense (PP) Nv.8"""
Name_50038#0,"""Leg Ranged Defense (PP) Nv.10"""
Name_50039#0,"""Leg Ranged Defense (PP) Nv.12"""
Name_50040#0,"""Leg Ranged Defense (PP) Nv.14"""
Name_50041#0,"""Leg Tech Defense (Attribute) Nv.3"""
Name_50042#0,"""Leg Tech Defense (Attribute) Nv.8"""
Name_50043#0,"""Leg Tech Defense (Attribute) Nv.10"""
Name_50044#0,"""Leg Tech Defense (Attribute) Nv.12"""
Name_50045#0,"""Leg Tech Defense (Attribute) Nv.14"""
Name_50046#0,"""Leg Striking Defense Nv.11"""
Name_50047#0,"""Leg Striking Defense Nv.12"""
Name_50048#0,"""Leg Striking Defense Nv.13"""
Name_50049#0,"""Leg Striking Defense Nv.14"""
Name_50050#0,"""Leg Ranged Defense Nv.11"""
Name_50051#0,"""Leg Ranged Defense Nv.12"""
Name_50052#0,"""Leg Ranged Defense Nv.13"""
Name_50053#0,"""Leg Ranged Defense Nv.14"""
Name_50054#0,"""Leg Tech Defense Nv.11"""
Name_50055#0,"""Leg Tech Defense Nv.12"""
Name_50056#0,"""Leg Tech Defense Nv.13"""
Name_50057#0,"""Leg Tech Defense Nv.14"""
Name_00000#1,"""Equipamiento Extension 1"""
Name_00001#1,"""Equipamiento Extension 2"""
Name_00002#1,"""Equipamiento Extension 3"""
Name_00003#1,"""Equipamiento Extension 4"""
Name_00004#1,"""Equipamiento Extension 5"""
Name_00005#1,"""Equipamiento Extension 6"""
Name_00006#1,"""Equipamiento Extension 7"""
Name_00007#1,"""Equipamiento Extension 8"""
Name_00008#1,"""Weapon Extension 1"""
Name_00009#1,"""Weapon Extension 2"""
Name_00010#1,"""Weapon Extension 3"""
Name_00011#1,"""Strike Weapon Extension 1"""
Name_00012#1,"""Basic Strike Extension 1"""
Name_00013#1,"""Basic Strike Extension 2"""
Name_00014#1,"""Basic Strike Extension 3"""
Name_00015#1,"""Basic Strike Extension 4"""
Name_00016#1,"""Basic Strike Extension 5"""
Name_00017#1,"""Basic Strike Extension 6"""
Name_00018#1,"""Intermediate Strike Extension 1"""
Name_00019#1,"""Intermediate Strike Extension 2"""
Name_00020#1,"""Intermediate Strike Extension 3"""
Name_00021#1,"""Intermediate Strike Extension 4"""
Name_00022#1,"""Intermediate Strike Extension 5"""
Name_00023#1,"""Intermediate Strike Extension 6"""
Name_00024#1,"""Advanced Strike Extension 1"""
Name_00025#1,"""Advanced Strike Extension 2"""
Name_00026#1,"""Advanced Strike Extension 3"""
Name_00027#1,"""Advanced Strike Extension 4"""
Name_00028#1,"""Advanced Strike Extension 5"""
Name_00029#1,"""Advanced Strike Extension 6"""
Name_00030#1,"""10<yellow>★<c> Strike Extension 1"""
Name_00031#1,"""10<yellow>★<c> Strike Extension 2"""
Name_00032#1,"""10<yellow>★<c> Strike Extension 3"""
Name_00033#1,"""10<yellow>★<c> Strike Extension 4"""
Name_00034#1,"""10<yellow>★<c> Strike Extension 5"""
Name_00035#1,"""10<yellow>★<c> Strike Extension 6"""
Name_00036#1,"""11 <yellow>★<c> Strike Extension 1"""
Name_00037#1,"""11 <yellow>★<c> Strike Extension 2"""
Name_00038#1,"""11 <yellow>★<c> Strike Extension 3"""
Name_00039#1,"""11 <yellow>★<c> Strike Extension 4"""
Name_00040#1,"""11 <yellow>★<c> Strike Extension 5"""
Name_00041#1,"""11 <yellow>★<c> Strike Extension 6"""
Name_00042#1,"""★12 Strike Extension 1"""
Name_00043#1,"""★12 Strike Extension 2"""
Name_00044#1,"""★12 Strike Extension 3"""
Name_00045#1,"""★12 Strike Extension 4"""
Name_00046#1,"""★12 Strike Extension 5"""
Name_00047#1,"""★12 Strike Extension 6"""
Name_00048#1,"""Ranged Weapon Extension 1"""
Name_00049#1,"""Basic Ranged Extension 1"""
Name_00050#1,"""Basic Ranged Extension 2"""
Name_00051#1,"""Basic Ranged Extension 3"""
Name_00052#1,"""Basic Ranged Extension 4"""
Name_00053#1,"""Beginner Ranged Extension 5"""
Name_00054#1,"""Beginner Ranged Extension 6"""
Name_00055#1,"""Intermediate Ranged Extension 1"""
Name_00056#1,"""Intermediate Ranged Extension 2"""
Name_00057#1,"""Intermediate Ranged Extension 3"""
Name_00058#1,"""Intermediate Ranged Extension 4"""
Name_00059#1,"""Intermediate Ranged Extension 5"""
Name_00060#1,"""Intermediate Ranged Extension 6"""
Name_00061#1,"""Advanced Ranged Extension 1"""
Name_00062#1,"""Advanced Ranged Extension 2"""
Name_00063#1,"""Advanced Ranged Extension 3"""
Name_00064#1,"""Advanced Ranged Extension 4"""
Name_00065#1,"""Advanced Ranged Extension 5"""
Name_00066#1,"""Advanced Ranged Extension 6"""
Name_00067#1,"""10<yellow>★<c> Ranged Extension 1"""
Name_00068#1,"""10<yellow>★<c> Ranged Extension 2"""
Name_00069#1,"""10<yellow>★<c> Ranged Extension 3"""
Name_00070#1,"""10<yellow>★<c> Ranged Extension 4"""
Name_00071#1,"""10<yellow>★<c> Ranged Extension 5"""
Name_00072#1,"""10<yellow>★<c> Ranged Extension 6"""
Name_00073#1,"""11 <yellow>★<c> Ranged Extension 1"""
Name_00074#1,"""11 <yellow>★<c> Ranged Extension 2"""
Name_00075#1,"""11 <yellow>★<c> Ranged Extension 3"""
Name_00076#1,"""11 <yellow>★<c> Ranged Extension 4"""
Name_00077#1,"""11 <yellow>★<c> Ranged Extension 5"""
