Name_00000#0,"""초급 타격 무기 Lv.1"""
Name_10133#0,"""★１４ 신세 사격 무기 Lv.4"""
Name_10134#0,"""★１４ 신세 사격 무기 Lv.5"""
Name_10135#0,"""★１４ 신세 사격 무기 Lv.6"""
Name_10136#0,"""★１４ 신세 사격 무기 Lv.7"""
Name_10137#0,"""★１４ 신세 사격 무기 Lv.8"""
Name_10138#0,"""★１４ 신세 사격 무기 Lv.9"""
Name_10139#0,"""★１５ 신세 사격 무기 Lv.1"""
Name_10140#0,"""★１５ 신세 사격 무기 Lv.2"""
Name_10141#0,"""★１５ 신세 사격 무기 Lv.3"""
Name_10142#0,"""★１５ 신세 사격 무기 Lv.4"""
Name_10143#0,"""★１５ 신세 사격 무기 Lv.5"""
Name_10144#0,"""★１５ 신세 사격 무기 Lv.6"""
Name_10145#0,"""사격 무기 리셋 레시피"""
Name_10146#0,"""★１２사격 무기 【법격】 Lv.8"""
Name_10147#0,"""★１２사격 무기 【법격】 Lv.10"""
Name_10148#0,"""초급 사격 무기 【기량】 Lv.9"""
Name_10149#0,"""초급 사격 무기 【기량】 Lv.11"""
Name_10150#0,"""초급 사격 무기 【기량】 Lv.13"""
Name_10151#0,"""초급 사격 무기 【기량】 Lv.16"""
Name_10152#0,"""초급 사격 무기 【기량】 Lv.18"""
Name_10153#0,"""초급 사격 무기 【기량】 Lv.20"""
Name_10154#0,"""초급 사격 무기 【기량】 Lv.22"""
Name_10155#0,"""초급 사격 무기 【기량】 Lv.24"""
Name_10156#0,"""중급 사격 무기 【기량】 Lv.6"""
Name_10157#0,"""중급 사격 무기 【기량】 Lv.8"""
Name_10158#0,"""중급 사격 무기 【기량】 Lv.10"""
Name_10159#0,"""중급 사격 무기 【기량】 Lv.12"""
Name_10160#0,"""중급 사격 무기 【기량】 Lv.14"""
Name_10161#0,"""중급 사격 무기 【기량】 Lv.16"""
Name_10162#0,"""중급 사격 무기 【기량】 Lv.18"""
Name_10163#0,"""중급 사격 무기 【기량】 Lv.20"""
Name_10164#0,"""상급 사격 무기 【기량】 Lv.4"""
Name_10165#0,"""상급 사격 무기 【기량】 Lv.5"""
Name_10166#0,"""상급 사격 무기 【기량】 Lv.6"""
Name_10167#0,"""상급 사격 무기 【기량】 Lv.8"""
Name_10168#0,"""상급 사격 무기 【기량】 Lv.10"""
Name_10169#0,"""상급 사격 무기 【기량】 Lv.12"""
Name_10170#0,"""상급 사격 무기 【기량】 Lv.14"""
Name_10171#0,"""상급 사격 무기 【기량】 Lv.16"""
Name_10172#0,"""★１０사격 무기 【기량】 Lv.3"""
Name_10173#0,"""★１０사격 무기 【기량】 Lv.4"""
Name_10174#0,"""★１０사격 무기 【기량】 Lv.5"""
Name_10175#0,"""★１０사격 무기 【기량】 Lv.7"""
Name_10176#0,"""★１０사격 무기 【기량】 Lv.8"""
Name_10177#0,"""★１０사격 무기 【기량】 Lv.10"""
Name_10178#0,"""★１０사격 무기 【기량】 Lv.12"""
Name_10179#0,"""★１０사격 무기 【기량】 Lv.14"""
Name_10180#0,"""★１１사격 무기 【기량】 Lv.2"""
Name_10181#0,"""★１１사격 무기 【기량】 Lv.3"""
Name_10182#0,"""★１１사격 무기 【기량】 Lv.4"""
Name_10183#0,"""★１１사격 무기 【기량】 Lv.6"""
Name_10184#0,"""★１１사격 무기 【기량】 Lv.7"""
Name_10185#0,"""★１１사격 무기 【기량】 Lv.8"""
Name_10186#0,"""★１１사격 무기 【기량】 Lv.10"""
Name_10187#0,"""★１１사격 무기 【기량】 Lv.12"""
Name_10188#0,"""★１２사격 무기 【기량】 Lv.1"""
Name_10189#0,"""★１２사격 무기 【기량】 Lv.2"""
Name_10190#0,"""★１２사격 무기 【기량】 Lv.3"""
Name_10191#0,"""★１２사격 무기 【기량】 Lv.4"""
Name_10192#0,"""★１２사격 무기 【기량】 Lv.5"""
Name_10193#0,"""★１２사격 무기 【기량】 Lv.6"""
Name_10194#0,"""★１２사격 무기 【기량】 Lv.8"""
Name_10195#0,"""★１２사격 무기 【기량】 Lv.10"""
Name_20076#0,"""초급 법격 무기 Lv.21"""
Name_20077#0,"""초급 법격 무기 Lv.22"""
Name_20078#0,"""초급 법격 무기 Lv.23"""
Name_20079#0,"""초급 법격 무기 Lv.24"""
Name_20080#0,"""중급 법격 무기 Lv.17"""
Name_20081#0,"""중급 법격 무기 Lv.18"""
Name_20082#0,"""중급 법격 무기 Lv.19"""
Name_20083#0,"""중급 법격 무기 Lv.20"""
Name_20084#0,"""상급 법격 무기 Lv.13"""
Name_20085#0,"""상급 법격 무기 Lv.14"""
Name_20086#0,"""상급 법격 무기 Lv.15"""
Name_20087#0,"""상급 법격 무기 Lv.16"""
Name_20088#0,"""★１０법격 무기 Lv.11"""
Name_20089#0,"""★１０법격 무기 Lv.12"""
Name_20090#0,"""★１０법격 무기 Lv.13"""
Name_20091#0,"""★１０법격 무기 Lv.14"""
Name_20092#0,"""★１１법격 무기 Lv.9"""
Name_20093#0,"""★１１법격 무기 Lv.10"""
Name_20094#0,"""★１１법격 무기 Lv.11"""
Name_20095#0,"""★１１법격 무기 Lv.12"""
Name_20096#0,"""★１２법격 무기 Lv.7"""
Name_20097#0,"""★１２법격 무기 Lv.8"""
Name_20098#0,"""★１２법격 무기 Lv.9"""
Name_20099#0,"""★１２법격 무기 Lv.10"""
Name_20100#0,"""★1～12 신세 법격 무기 Lv.1"""
Name_20101#0,"""★1～12 신세 법격 무기 Lv.2"""
Name_20102#0,"""★1～12 신세 법격 무기 Lv.3"""
Name_20103#0,"""★1～12 신세 법격 무기 Lv.4"""
Name_20104#0,"""★1～12 신세 법격 무기 Lv.5"""
Name_20105#0,"""★1～12 신세 법격 무기 Lv.6"""
Name_20106#0,"""★1～12 신세 법격 무기 Lv.7"""
Name_20107#0,"""★1～12 신세 법격 무기 Lv.8"""
Name_20108#0,"""★1～12 신세 법격 무기 Lv.9"""
Name_20109#0,"""★1～12 신세 법격 무기 Lv.10"""
Name_20110#0,"""★1～12 신세 법격 무기 Lv.11"""
Name_20111#0,"""★1～12 신세 법격 무기 Lv.12"""
Name_20112#0,"""★1～12 신세 법격 무기 Lv.13"""
Name_20113#0,"""★1～12 신세 법격 무기 Lv.14"""
Name_20114#0,"""★1～12 신세 법격 무기 Lv.15"""
Name_20115#0,"""★1～12 신세 법격 무기 Lv.16"""
Name_20116#0,"""★1～12 신세 법격 무기 Lv.17"""
Name_20117#0,"""★1～12 신세 법격 무기 Lv.18"""
Name_20118#0,"""★１３ 신세 법격 무기 Lv.1"""
Name_20119#0,"""★１３ 신세 법격 무기 Lv.2"""
Name_20120#0,"""★１３ 신세 법격 무기 Lv.3"""
Name_20121#0,"""★１３ 신세 법격 무기 Lv.4"""
Name_20122#0,"""★１３ 신세 법격 무기 Lv.5"""
Name_20123#0,"""★１３ 신세 법격 무기 Lv.6"""
Name_20124#0,"""★１３ 신세 법격 무기 Lv.7"""
Name_20125#0,"""★１３ 신세 법격 무기 Lv.8"""
Name_20126#0,"""★１３ 신세 법격 무기 Lv.9"""
Name_20127#0,"""★１３ 신세 법격 무기 Lv.10"""
Name_20128#0,"""★１３ 신세 법격 무기 Lv.11"""
Name_20129#0,"""★１３ 신세 법격 무기 Lv.12"""
Name_20130#0,"""★１４ 신세 법격 무기 Lv.1"""
Name_20131#0,"""★１４ 신세 법격 무기 Lv.2"""
Name_20132#0,"""★１４ 신세 법격 무기 Lv.3"""
Name_20133#0,"""★１４ 신세 법격 무기 Lv.4"""
Name_20134#0,"""★１４ 신세 법격 무기 Lv.5"""
Name_20135#0,"""★１４ 신세 법격 무기 Lv.6"""
Name_20136#0,"""★１４ 신세 법격 무기 Lv.7"""
Name_20137#0,"""★１４ 신세 법격 무기 Lv.8"""
Name_20138#0,"""★１４ 신세 법격 무기 Lv.9"""
Name_20139#0,"""★１５ 신세 법격 무기 Lv.1"""
Name_20140#0,"""★１５ 신세 법격 무기 Lv.2"""
Name_20141#0,"""★１５ 신세 법격 무기 Lv.3"""
Name_20142#0,"""★１５ 신세 법격 무기 Lv.4"""
Name_20143#0,"""★１５ 신세 법격 무기 Lv.5"""
Name_20144#0,"""★１５ 신세 법격 무기 Lv.6"""
Name_20145#0,"""법격 무기 리셋 레시피"""
Name_20146#0,"""★１２법격 무기 【법격】 Lv.8"""
Name_20147#0,"""★１２법격 무기 【법격】 Lv.10"""
Name_20148#0,"""초급 법격 무기 【기량】 Lv.9"""
Name_20149#0,"""초급 법격 무기 【기량】 Lv.11"""
Name_20150#0,"""초급 법격 무기 【기량】 Lv.13"""
Name_20151#0,"""초급 법격 무기 【기량】 Lv.16"""
Name_20152#0,"""초급 법격 무기 【기량】 Lv.18"""
Name_20153#0,"""초급 법격 무기 【기량】 Lv.20"""
Name_20154#0,"""초급 법격 무기 【기량】 Lv.22"""
Name_20155#0,"""초급 법격 무기 【기량】 Lv.24"""
Name_20156#0,"""중급 법격 무기 【기량】 Lv.6"""
Name_20157#0,"""중급 법격 무기 【기량】 Lv.8"""
Name_20158#0,"""중급 법격 무기 【기량】 Lv.10"""
Name_20159#0,"""중급 법격 무기 【기량】 Lv.12"""
Name_20160#0,"""중급 법격 무기 【기량】 Lv.14"""
Name_20161#0,"""중급 법격 무기 【기량】 Lv.16"""
Name_20162#0,"""중급 법격 무기 【기량】 Lv.18"""
Name_20163#0,"""중급 법격 무기 【기량】 Lv.20"""
Name_20164#0,"""상급 법격 무기 【기량】 Lv.4"""
Name_20165#0,"""상급 법격 무기 【기량】 Lv.5"""
Name_20166#0,"""상급 법격 무기 【기량】 Lv.6"""
Name_20167#0,"""상급 법격 무기 【기량】 Lv.8"""
Name_20168#0,"""상급 법격 무기 【기량】 Lv.10"""
Name_20169#0,"""상급 법격 무기 【기량】 Lv.12"""
Name_20170#0,"""상급 법격 무기 【기량】 Lv.14"""
Name_20171#0,"""상급 법격 무기 【기량】 Lv.16"""
Name_20172#0,"""★１０법격 무기 【기량】 Lv.3"""
Name_20173#0,"""★１０법격 무기 【기량】 Lv.4"""
Name_20174#0,"""★１０법격 무기 【기량】 Lv.5"""
Name_20175#0,"""★１０법격 무기 【기량】 Lv.7"""
Name_20176#0,"""★１０법격 무기 【기량】 Lv.8"""
Name_20177#0,"""★１０법격 무기 【기량】 Lv.10"""
Name_20178#0,"""★１０법격 무기 【기량】 Lv.12"""
Name_20179#0,"""★１０법격 무기 【기량】 Lv.14"""
Name_20180#0,"""★１１법격 무기 【기량】 Lv.2"""
Name_20181#0,"""★１１법격 무기 【기량】 Lv.3"""
Name_20182#0,"""★１１법격 무기 【기량】 Lv.4"""
Name_20183#0,"""★１１법격 무기 【기량】 Lv.6"""
Name_20184#0,"""★１１법격 무기 【기량】 Lv.7"""
Name_20185#0,"""★１１법격 무기 【기량】 Lv.8"""
Name_20186#0,"""★１１법격 무기 【기량】 Lv.10"""
Name_20187#0,"""★１１법격 무기 【기량】 Lv.12"""
Name_20188#0,"""★１２법격 무기 【기량】 Lv.1"""
Name_20189#0,"""★１２법격 무기 【기량】 Lv.2"""
Name_20190#0,"""★１２법격 무기 【기량】 Lv.3"""
Name_20191#0,"""★１２법격 무기 【기량】 Lv.4"""
Name_20192#0,"""★１２법격 무기 【기량】 Lv.5"""
Name_20193#0,"""★１２법격 무기 【기량】 Lv.6"""
Name_20194#0,"""★１２법격 무기 【기량】 Lv.8"""
Name_20195#0,"""★１２법격 무기 【기량】 Lv.10"""
Name_30031#0,"""리어 타격 방어 【ＨＰ】 Lv.3"""
Name_30032#0,"""리어 타격 방어 【ＨＰ】 Lv.8"""
Name_30033#0,"""리어 타격 방어 【ＨＰ】 Lv.10"""
Name_30034#0,"""리어 타격 방어 【ＨＰ】 Lv.12"""
Name_30035#0,"""리어 타격 방어 【ＨＰ】 Lv.14"""
Name_30036#0,"""리어 사격 방어 【ＰＰ】 Lv.3"""
Name_30037#0,"""리어 사격 방어 【ＰＰ】 Lv.8"""
Name_30038#0,"""리어 사격 방어 【ＰＰ】 Lv.10"""
Name_30039#0,"""리어 사격 방어 【ＰＰ】 Lv.12"""
Name_30040#0,"""리어 사격 방어 【ＰＰ】 Lv.14"""
Name_30041#0,"""리어 법격 방어 【속성】 Lv.3"""
Name_30042#0,"""리어 법격 방어 【속성】 Lv.8"""
Name_30043#0,"""리어 법격 방어 【속성】 Lv.10"""
Name_30044#0,"""리어 법격 방어 【속성】 Lv.12"""
Name_30045#0,"""리어 법격 방어 【속성】 Lv.14"""
Name_30046#0,"""리어 타격 방어 Lv.11"""
Name_30047#0,"""리어 타격 방어 Lv.12"""
Name_30048#0,"""리어 타격 방어 Lv.13"""
Name_30049#0,"""리어 타격 방어 Lv.14"""
Name_30050#0,"""리어 사격 방어 Lv.11"""
Name_30051#0,"""리어 사격 방어 Lv.12"""
Name_30052#0,"""리어 사격 방어 Lv.13"""
Name_30053#0,"""리어 사격 방어 Lv.14"""
Name_30054#0,"""리어 법격 방어 Lv.11"""
Name_30055#0,"""리어 법격 방어 Lv.12"""
Name_30056#0,"""리어 법격 방어 Lv.13"""
Name_30057#0,"""리어 법격 방어 Lv.14"""
Name_40031#0,"""암 타격 방어 【ＨＰ】 Lv.3"""
Name_40032#0,"""암 타격 방어 【ＨＰ】 Lv.8"""
Name_40033#0,"""암 타격 방어 【ＨＰ】 Lv.10"""
Name_40034#0,"""암 타격 방어 【ＨＰ】 Lv.12"""
Name_40035#0,"""암 타격 방어 【ＨＰ】 Lv.14"""
Name_40036#0,"""암 사격 방어 【ＰＰ】 Lv.3"""
Name_40037#0,"""암 사격 방어 【ＰＰ】 Lv.8"""
Name_40038#0,"""암 사격 방어 【ＰＰ】 Lv.10"""
Name_40039#0,"""암 사격 방어 【ＰＰ】 Lv.12"""
Name_40040#0,"""암 사격 방어 【ＰＰ】 Lv.14"""
Name_40041#0,"""암 법격 방어 【속성】 Lv.3"""
Name_40042#0,"""암 법격 방어 【속성】 Lv.8"""
Name_40043#0,"""암 법격 방어 【속성】 Lv.10"""
Name_40044#0,"""암 법격 방어 【속성】 Lv.12"""
Name_40045#0,"""암 법격 방어 【속성】 Lv.14"""
Name_40046#0,"""암 타격 방어 Lv.11"""
Name_40047#0,"""암 타격 방어 Lv.12"""
Name_40048#0,"""암 타격 방어 Lv.13"""
Name_40049#0,"""암 타격 방어 Lv.14"""
Name_40050#0,"""암 사격 방어 Lv.11"""
Name_40051#0,"""암 사격 방어 Lv.12"""
Name_40052#0,"""암 사격 방어 Lv.13"""
Name_40053#0,"""암 사격 방어 Lv.14"""
Name_40054#0,"""암 법격 방어 Lv.11"""
Name_40055#0,"""암 법격 방어 Lv.12"""
Name_40056#0,"""암 법격 방어 Lv.13"""
Name_40057#0,"""암 법격 방어 Lv.14"""
Name_50031#0,"""레그 타격 방어 【ＨＰ】 Lv.3"""
Name_50032#0,"""레그 타격 방어 【ＨＰ】 Lv.8"""
Name_50033#0,"""레그 타격 방어 【ＨＰ】 Lv.10"""
Name_50034#0,"""레그 타격 방어 【ＨＰ】 Lv.12"""
Name_50035#0,"""레그 타격 방어 【ＨＰ】 Lv.14"""
Name_50036#0,"""레그 사격 방어 【ＰＰ】 Lv.3"""
Name_50037#0,"""레그 사격 방어 【ＰＰ】 Lv.8"""
Name_50038#0,"""레그 사격 방어 【ＰＰ】 Lv.10"""
Name_50039#0,"""레그 사격 방어 【ＰＰ】 Lv.12"""
Name_50040#0,"""레그 사격 방어 【ＰＰ】 Lv.14"""
Name_50041#0,"""레그 법격 방어 【속성】 Lv.3"""
Name_50042#0,"""레그 법격 방어 【속성】 Lv.8"""
Name_50043#0,"""레그 법격 방어 【속성】 Lv.10"""
Name_50044#0,"""레그 법격 방어 【속성】 Lv.12"""
Name_50045#0,"""레그 법격 방어 【속성】 Lv.14"""
Name_50046#0,"""레그 타격 방어 Lv.11"""
Name_50047#0,"""레그 타격 방어 Lv.12"""
Name_50048#0,"""레그 타격 방어 Lv.13"""
Name_50049#0,"""레그 타격 방어 Lv.14"""
Name_50050#0,"""레그 사격 방어 Lv.11"""
Name_50051#0,"""레그 사격 방어 Lv.12"""
Name_50052#0,"""레그 사격 방어 Lv.13"""
Name_50053#0,"""레그 사격 방어 Lv.14"""
Name_50054#0,"""레그 법격 방어 Lv.11"""
Name_50055#0,"""레그 법격 방어 Lv.12"""
Name_50056#0,"""레그 법격 방어 Lv.13"""
Name_50057#0,"""레그 법격 방어 Lv.14"""
Name_00000#1,"""무장 익스텐드 경험１"""
Name_00001#1,"""무장 익스텐드 경험２"""
Name_00002#1,"""무장 익스텐드 경험３"""
Name_00003#1,"""무장 익스텐드 경험４"""
Name_00004#1,"""무장 익스텐드 경험５"""
Name_00005#1,"""무장 익스텐드 경험６"""
Name_00006#1,"""무장 익스텐드 경험７"""
Name_00007#1,"""무장 익스텐드 경험８"""
Name_00008#1,"""무기 익스텐드 경험１"""
Name_00009#1,"""무기 익스텐드 경험２"""
Name_00010#1,"""무기 익스텐드 경험３"""
Name_00011#1,"""타격 무기 익스텐드 경험１"""
Name_00012#1,"""초급 타격 익스텐드 경험１"""
Name_00013#1,"""초급 타격 익스텐드 경험２"""
Name_00014#1,"""초급 타격 익스텐드 경험３"""
Name_00015#1,"""초급 타격 익스텐드 경험４"""
Name_00016#1,"""초급 타격 익스텐드 경험５"""
Name_00017#1,"""초급 타격 익스텐드 경험６"""
Name_00018#1,"""중급 타격 익스텐드 경험１"""
Name_00019#1,"""중급 타격 익스텐드 경험２"""
Name_00020#1,"""중급 타격 익스텐드 경험３"""
Name_00021#1,"""중급 타격 익스텐드 경험４"""
Name_00022#1,"""중급 타격 익스텐드 경험５"""
Name_00023#1,"""중급 타격 익스텐드 경험６"""
Name_00024#1,"""상급 타격 익스텐드 경험１"""
Name_00025#1,"""상급 타격 익스텐드 경험２"""
Name_00026#1,"""상급 타격 익스텐드 경험３"""
Name_00027#1,"""상급 타격 익스텐드 경험４"""
Name_00028#1,"""상급 타격 익스텐드 경험５"""
Name_00029#1,"""상급 타격 익스텐드 경험６"""
Name_00030#1,"""★１０타격 익스텐드 경험１"""
Name_00031#1,"""★１０타격 익스텐드 경험２"""
Name_00032#1,"""★１０타격 익스텐드 경험３"""
Name_00033#1,"""★１０타격 익스텐드 경험４"""
Name_00034#1,"""★１０타격 익스텐드 경험５"""
Name_00035#1,"""★１０타격 익스텐드 경험６"""
Name_00036#1,"""★１１타격 익스텐드 경험１"""
Name_00037#1,"""★１１타격 익스텐드 경험２"""
Name_00038#1,"""★１１타격 익스텐드 경험３"""
Name_00039#1,"""★１１타격 익스텐드 경험４"""
Name_00040#1,"""★１１타격 익스텐드 경험５"""
Name_00041#1,"""★１１타격 익스텐드 경험６"""
Name_00042#1,"""★１２타격 익스텐드 경험１"""
Name_00043#1,"""★１２타격 익스텐드 경험２"""
Name_00044#1,"""★１２타격 익스텐드 경험３"""
Name_00045#1,"""★１２타격 익스텐드 경험４"""
Name_00046#1,"""★１２타격 익스텐드 경험５"""
Name_00047#1,"""★１２타격 익스텐드 경험６"""
Name_00048#1,"""사격 무기 익스텐드 경험１"""
Name_00049#1,"""초급 사격익스텐드 경험１"""
Name_00050#1,"""초급 사격 익스텐드 경험２"""
Name_00051#1,"""초급 사격 익스텐드 경험３"""
Name_00052#1,"""초급 사격 익스텐드 경험４"""
Name_00053#1,"""초급 사격 익스텐드 경험５"""
Name_00054#1,"""초급 사격 익스텐드 경험６"""
Name_00055#1,"""중급 사격 익스텐드 경험１"""
Name_00056#1,"""중급 사격 익스텐드 경험２"""
Name_00057#1,"""중급 사격 익스텐드 경험３"""
Name_00058#1,"""중급 사격 익스텐드 경험４"""
Name_00059#1,"""중급 사격 익스텐드 경험５"""
Name_00060#1,"""중급 사격 익스텐드 경험６"""
Name_00061#1,"""상급 사격 익스텐드 경험１"""
Name_00062#1,"""상급 사격 익스텐드 경험２"""
Name_00063#1,"""상급 사격 익스텐드 경험３"""
Name_00064#1,"""상급 사격 익스텐드 경험４"""
Name_00065#1,"""상급 사격 익스텐드 경험５"""
Name_00066#1,"""상급 사격 익스텐드 경험６"""
Name_00067#1,"""★１０사격 익스텐드 경험１"""
Name_00068#1,"""★１０사격 익스텐드 경험２"""
Name_00069#1,"""★１０사격 익스텐드 경험３"""
Name_00070#1,"""★１０사격 익스텐드 경험４"""
Name_00071#1,"""★１０사격 익스텐드 경험５"""
Name_00072#1,"""★１０사격 익스텐드 경험６"""
Name_00073#1,"""★１１사격 익스텐드 경험１"""
Name_00074#1,"""★１１사격 익스텐드 경험２"""
Name_00075#1,"""★１１사격 익스텐드 경험３"""
Name_00076#1,"""★１１사격 익스텐드 경험４"""
Name_00077#1,"""★１１사격 익스텐드 경험５"""
Name_00078#1,"""★１１사격 익스텐드 경험６"""
Name_00079#1,"""★１２사격 익스텐드 경험１"""
Name_00080#1,"""★１２사격 익스텐드 경험２"""
Name_00081#1,"""★１２사격 익스텐드 경험３"""
Name_00082#1,"""★１２사격 익스텐드 경험４"""
Name_00083#1,"""★１２사격 익스텐드 경험５"""
Name_00084#1,"""★１２사격 익스텐드 경험６"""
Name_00085#1,"""법격 무기 익스텐드 경험１"""
Name_00086#1,"""초급 법격 익스텐드 경험１"""
Name_00087#1,"""초급 법격 익스텐드 경험２"""
Name_00088#1,"""초급 법격 익스텐드 경험３"""
Name_00089#1,"""초급 법격 익스텐드 경험４"""
Name_00090#1,"""초급 법격 익스텐드 경험５"""
Name_00091#1,"""초급 법격 익스텐드 경험６"""
Name_00092#1,"""중급 법격 익스텐드 경험１"""
Name_00093#1,"""중급 법격 익스텐드 경험２"""
Name_00094#1,"""중급 법격 익스텐드 경험３"""
Name_00095#1,"""중급 법격 익스텐드 경험４"""
Name_00096#1,"""중급 법격 익스텐드 경험５"""
Name_00097#1,"""중급 법격 익스텐드 경험６"""
Name_00098#1,"""상급 법격 익스텐드 경험１"""
Name_00099#1,"""상급 법격 익스텐드 경험２"""
Name_00100#1,"""상급 법격 익스텐드 경험３"""
Name_00101#1,"""상급 법격 익스텐드 경험４"""
Name_00102#1,"""상급 법격 익스텐드 경험５"""
Name_00103#1,"""상급 법격 익스텐드 경험６"""
Name_00104#1,"""★１０법격 익스텐드 경험１"""
Name_00105#1,"""★１０법격 익스텐드 경험２"""
Name_00106#1,"""★１０법격 익스텐드 경험３"""
Name_00107#1,"""★１０법격 익스텐드 경험４"""
Name_00108#1,"""★１０법격 익스텐드 경험５"""
Name_00109#1,"""★１０법격 익스텐드 경험６"""
Name_00110#1,"""★１１법격 익스텐드 경험１"""
Name_00111#1,"""★１１법격 익스텐드 경험２"""
Name_00112#1,"""★１１법격 익스텐드 경험３"""
Name_00113#1,"""★１１법격 익스텐드 경험４"""
Name_00114#1,"""★１１법격 익스텐드 경험５"""
